,co_code,company_name,listed,delisted,delist_date
6934,257462,UNIQUE AGRO PROCESSORS (INDIA) LTD.,1,1,2016-12-13
6935,257511,UNIQUE ESTATES DEVP. CO. LTD.,1,0,
6936,257576,UNIQUE OILS INDIA LTD.,1,1,1995-06-05
6937,257578,UNIQUE ORGANICS LTD.,1,0,
6938,257613,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,1,0,
6939,257648,UNIROLL LEATHER INDIA LTD.,1,1,2016-08-17
6940,257655,UNIROYAL MARINE EXPORTS LTD.,1,0,
6941,257657,UNIROYAL INDUSTRIES LTD.,1,0,
6942,257664,UNISCANS & SONICS LTD.,1,1,1990-07-04
6943,257697,UNISON METALS LTD.,1,0,
6944,257721,UNISTAR MULTIMEDIA LTD.,1,0,
6945,257736,UNISYS SOFTWARES & HOLDING INDS. LTD.,1,0,
6946,257777,UNITECH LTD.,1,0,
6947,257827,UNITED BANK OF INDIA,1,0,
6948,257833,UNITED BREWERIES (HOLDINGS) LTD.,1,1,2018-09-11
6949,257876,UNITED CREDIT FINANCIAL SERVICES LTD. [MERGED],1,1,1997-03-14
6950,257877,UNITED CREDIT LTD.,1,0,
6951,257885,UNITED DIAGNOSTIC INTL. LTD.,1,1,1996-04-02
6952,257886,UNITED DIAMONDS LTD.,1,1,1995-06-05
6953,257898,UNITED DRILLING TOOLS LTD.,1,0,
6954,257906,UNITED ELECTRONICS (INDIA) LTD.,1,1,1995-06-05
6955,257949,UNITED HEALTH CARE LTD.,1,1,1996-04-02
6956,257987,UNITED LEASING & INDS. LTD.,1,0,
6957,258014,UNITED MOTORS (INDIA) PVT. LTD.,1,1,2004-02-26
6958,258019,UNITED NILGIRI TEA ESTATES CO. LTD.,1,0,
6959,258035,UNIPHOS ENTERPRISES LTD.,1,0,
6960,258099,UNITED SOYA PRODUCTS LTD.,1,1,1996-04-02
6961,258121,UNITED TEXTILES LTD.,1,0,
6962,258139,UNITED VAN DER HORST LTD.,1,0,
6963,258145,UNITED WATCHES LTD.,1,1,1990-05-03
6964,258146,UNITED WESTERN BANK LTD. [MERGED],1,1,2006-10-03
6965,258150,UNITED WHITE METAL LTD.,1,1,1996-04-02
6966,258157,UNITEL COMMUNICATIONS LTD.,1,1,1995-06-05
6967,258197,UNITY AGROTECH INDS. LTD.,1,1,2004-07-02
6968,258220,UNITY INFRAPROJECTS LTD.,1,0,
6969,258243,UNITY STEELS LTD.,1,1,1996-04-02
6970,258271,UNIVERSAL CABLES LTD.,1,0,
6971,258283,UNIVERSAL CONVEYOR BELTINGS LTD.,1,1,1995-06-05
6972,258285,UNIVERSAL CREDIT & SECURITIES LTD.,1,0,
6973,258345,ARISTOCRAT LUGGAGE LTD. [MERGED],1,1,2008-03-28
6974,258352,UNIVERSAL MEDIA NETWORK LTD.,1,0,
6975,258381,UNIVERSAL PRIME ALUMINIUM LTD.,1,0,
6976,258404,UNIVERSAL STARCH-CHEM ALLIED LTD.,1,0,
6977,258420,UNIVERSAL VITA ALIMENTARE LTD.,1,1,1997-02-17
6978,258463,UNIWORTH INTERNATIONAL LTD.,1,1,2001-05-30
6979,258465,UNIWORTH LTD.,1,1,2000-07-05
6980,258469,INDOWORTH HOLDINGS LTD.,1,0,
6981,258471,UNIWORTH TEXTILES LTD.,1,1,2000-02-23
6982,258477,UNJHA FORMULATIONS LTD.,1,0,
6983,258520,UNNO INDUSTRIES LTD.,1,0,
6984,258570,UPASANA FINANCE LTD.,1,0,
6985,258595,UPCOM CABLES LTD. [MERGED],1,1,1997-11-17
6986,258677,UPPER GANGES SUGAR & INDS. LTD. [MERGED],1,1,2017-03-24
6987,258707,UPSURGE INVESTMENT & FINANCE LTD.,1,0,
6988,258717,UPTOWN TRADING & INVESTMENTS LTD.,1,1,2004-04-20
6989,258892,URVI CHEMICALS & ALLIED INDS. LTD.,1,1,2006-03-31
6990,258925,USHA (INDIA) LTD.,1,1,2002-10-01
6991,258946,USHA MARTIN LTD.,1,0,
6992,258993,WELLESLEY CORPORATION LTD.,1,0,
6993,259002,USHA INTERNATIONAL LTD. [MERGED],1,1,2008-06-14
6994,259003,USHA IRON & FERRO METALS CORPN. LTD.,1,1,2016-08-17
6995,259004,USHA ISPAT LTD.,1,1,2000-07-05
6996,259019,USHA MARTIN INDS. LTD. [MERGED],1,1,1998-06-12
6997,259020,USHA MARTIN EDUCATION & SOLUTIONS LTD.,1,0,
6998,259034,USHA MICROPROCESS CONTROLS LTD.,1,1,1990-07-31
6999,259087,USHA UDYOG LTD. [MERGED],1,1,1999-07-27
7000,259099,USHAKIRAN FINANCE LTD.,1,0,
7001,259115,USHDEV INTERNATIONAL LTD.,1,1,1997-01-10
7002,259118,USHER AGRO LTD.,1,0,
7003,259127,USHMA POLYMERS LTD.,1,1,2016-08-17
7004,259182,UTILITY ENGINEERS (INDIA) LTD.,1,1,1997-02-17
7005,259239,ASPIRA PATHLAB & DIAGNOSTICS LTD.,1,0,
7006,259393,UTTAM GALVA STEELS LTD.,1,0,
7007,259395,UTTAM SUGAR MILLS LTD.,1,0,
7008,259484,UVIFORT METALLIZERS LTD. [MERGED],1,1,1996-06-23
7009,259490,U S G TECH SOLUTIONS LTD.,1,0,
7010,259546,V A TECH WABAG LTD.,1,0,
7011,259574,V B C FERRO ALLOYS LTD.,1,0,
7012,259575,BASIL INFRASTRUCTURE PROJECTS LTD.,1,1,2018-05-11
7013,259576,V B C INDUSTRIES LTD.,1,1,2018-05-11
7014,259585,V B DESAI FINANCIAL SERVICES LTD.,1,1,1997-08-22
7015,259597,V B INDUSTRIES LTD.,1,0,
7016,259624,MARSHALL MACHINES LTD.,1,0,
7017,259640,V C C L LTD.,1,0,
7018,259652,V C K CAPITAL MARKET SERVICES LTD.,1,0,
7019,259715,SIEMENS V D O AUTOMOTIVE LTD. [MERGED],1,1,2006-02-14
7020,259745,VENUS UNIVERSAL LTD.,1,0,
7021,259799,V G P FINANCES LTD.,1,1,2004-07-02
7022,259817,NETLINK SOLUTIONS (INDIA) LTD.,1,0,
7023,259862,V H E L INDUSTRIES LTD.,1,1,1998-03-31
7024,259907,V I F AIRWAYS LTD.,1,1,2004-07-02
7025,259928,V I P INDUSTRIES LTD.,1,0,
7026,259962,ATHENA GLOBAL TECHNOLOGIES LTD.,1,0,
7027,260274,V L S FINANCE LTD.,1,0,
7028,260304,AVANCE TECHNOLOGIES LTD.,1,0,
7029,260321,KELLTON TECH SOLUTIONS LTD.,1,0,
7030,260545,V P TELECON LTD.,1,1,2004-07-02
7031,260656,GRADIENTE INFOTAINMENT LTD.,1,0,
7032,260713,V R WOODART LTD.,1,0,
7033,260786,V S D CONFIN LTD.,1,0,
7034,260839,V S L INFOTAINMENT LTD.,1,1,1998-12-16
7035,260850,V S M FINANCE & EXPORTS LTD.,1,1,2004-07-02
7036,260926,V S T INDUSTRIES LTD.,1,0,
7037,260931,V S T TILLERS TRACTORS LTD.,1,0,
7038,261102,V V N MFG. & INVESTA LTD. [MERGED],1,1,2018-01-31
7039,261167,V X L INSTRUMENTS LTD.,1,1,2002-04-20
7040,261187,V-GUARD INDUSTRIES LTD.,1,0,
7041,261270,VADILAL DAIRY INTL. LTD.,1,0,
7042,261272,VADILAL ENTERPRISES LTD.,1,0,
7043,261274,VADILAL FINANCIAL SERVICES LTD. [MERGED],1,1,1999-02-09
7044,261277,VADILAL INDUSTRIES LTD.,1,0,
7045,261362,VAIBHAV GLOBAL LTD.,1,0,
7046,261600,VAISHNO CEMENT CO. LTD.,1,0,
7047,261652,VAJRA BEARINGS LTD.,1,1,2018-05-11
7048,261673,RELIGARE ENTERPRISES LTD.,1,0,
7049,261710,VAKRANGEE LTD.,1,0,
7050,261759,VALECHA ENGINEERING LTD.,1,0,
7051,261803,VALIANT COMMUNICATIONS LTD.,1,0,
7052,261851,VALLABH POLY-PLAST INTL. LTD.,1,0,
7053,261855,VALLABH STEELS LTD.,1,0,
7054,261869,VALLEY ABRASIVES LTD.,1,1,2018-05-11
7055,261873,VALLEY MAGNESITE CO. LTD.,1,0,
7056,261921,VALPLUS BIOTECH LTD.,1,1,2016-08-17
7057,261928,VALSON INDUSTRIES LTD.,1,0,
7058,262026,CAPROLACTAM CHEMICALS LTD.,1,0,
7059,262046,VAMSHI RUBBER LTD.,1,0,
7060,262109,VANASTHALI TEXTILE INDS. LTD.,1,1,2017-12-01
7061,262111,VANAVIL DYES & CHEMICALS LTD. [MERGED],1,1,2002-09-28
7062,262261,VANI COMMERCIALS LTD.,1,0,
7063,262334,IN HOUSE PRODUCTIONS LTD.,1,1,2018-05-11
7064,262363,VANTAGE CORPORATE SERVICES LTD.,1,0,
7065,262373,VANTECH INDUSTRY LTD.,1,1,2018-01-31
7066,262377,VANTEL TECHNOLOGIES LTD.,1,1,2017-12-01
7067,262398,VAPI ENTERPRISE LTD.,1,0,
7068,262447,VARAHI DIAMONDS & FINANCE LTD.,1,1,2016-08-17
7069,262536,VARDHAMAN LABORATORIES LTD.,1,0,
7070,262547,VARDHAMAN WIRES & POLYMERS LTD.,1,0,
7071,262572,VARDHMAN ACRYLICS LTD.,1,0,
7072,262606,VARDHMAN INDUSTRIES LTD.,1,0,
7073,262626,VARDHMAN POLYTEX LTD.,1,0,
7074,262638,VARDHMAN HOLDINGS LTD.,1,0,
7075,262657,VARELI TEXTILE INDS. LTD. [MERGED],1,1,1990-02-25
7076,262704,VARINDER AGRO CHEMICALS LTD. [MERGED],1,1,2002-07-03
7077,262775,VARROC ENGINEERING LTD.,1,0,
7078,262869,VARUN BEVERAGES LTD.,1,0,
7079,262872,VARUN CEMENTS LTD.,1,1,2004-07-02
7080,262878,VARUN INDUSTRIES LTD.,1,1,2018-05-30
7081,262912,V M S INDUSTRIES LTD.,1,0,
7082,262913,VARUN MERCANTILE LTD.,1,0,
7083,262920,VARUN POLYMOL ORGANICS LTD.,1,1,2016-08-17
7084,262928,VARUN SEACON LTD.,1,1,1997-08-27
7085,262931,VARUN SHIPPING CO. LTD. [MERGED],1,1,2015-07-31
7086,262945,VARUNA AGROPROTEINS LTD.,1,1,2016-08-17
7087,262974,VAS INFRASTRUCTURE LTD.,1,0,
7088,263122,VASCON ENGINEERS LTD.,1,0,
7089,263154,VASHISTI DETERGENTS LTD. [MERGED],1,1,2006-03-23
7090,263187,YASHRAJ CONTAINEURS LTD.,1,0,
7091,263189,PRECISION CONTAINEURS LTD.,1,0,
7092,263285,ASIAN GRANITO INDIA LTD.,1,0,
7093,263313,IDREAM FILM INFRASTRUCTURE CO. LTD.,1,0,
7094,263352,VASUNDHARA RASAYANS LTD.,1,0,
7095,263420,VATSA CORPORATIONS LTD.,1,1,2018-09-11
7096,263421,VATSA EDUCATIONS LTD.,1,1,2018-07-04
7097,263425,LILA WORLD WIDE LTD.,1,1,2018-08-08
7098,263469,VAX HOUSING FINANCE CORPN. LTD.,1,0,
7099,263637,DHANADA CORPORATION LTD.,1,0,
7100,263698,VEDVYAS CEMENT LTD. [MERGED],1,1,2004-07-02
7101,263737,VEE KAY FIBRES LTD.,1,1,2002-07-03
7102,263788,M P F SYSTEMS LTD.,1,0,
7103,263800,VEEJAY LAKSHMI ENGG. WORKS LTD.,1,0,
7104,263892,VEENA TEXTILES LTD.,1,1,2018-07-04
7105,264047,VEGEPRO FOODS & FEEDS LTD.,1,1,1997-08-27
7106,264052,VEGETABLE PRODUCTS LTD.,1,0,
7107,264092,VELAN HOTELS LTD.,1,0,
7108,264190,VELVETTE INTERNATIONAL PHARMA PRODUCTS LTD.,1,1,2018-05-11
7109,264263,VENKAT PHARMA LTD.,1,1,2018-05-11
7110,264314,CARE INSTITUTE OF MEDICAL SCIENCES LTD.,1,1,1996-04-02
7111,264457,VENKY'S (INDIA) LTD.,1,0,
7112,264458,VENKYS (INDIA) LTD. [MERGED],1,1,1995-09-16
7113,264465,VENLON ENTERPRISES LTD.,1,1,1998-11-04
7114,264509,VENTRON POLYMERS LTD.,1,1,2017-08-23
7115,264520,VENTURA GUARANTY LTD.,1,0,
7116,264528,VENTURA TEXTILES LTD.,1,0,
7117,264646,VENUS FLORICULTURE EXPORTS LTD.,1,1,2004-07-02
7118,264705,VENUS REMEDIES LTD.,1,0,
7119,264718,VENUS SUGAR LTD.,1,1,2000-09-20
7120,264763,VERGOLA INDIA LTD.,1,1,2004-07-02
7121,264821,VERMANI STEEL STRIPS LTD.,1,1,1998-12-22
7122,264840,VERONICA LABORATORIES LTD.,1,1,2018-03-05
7123,264913,VERTEX SECURITIES LTD.,1,0,
7124,264917,VERTEX SPINNING LTD.,1,1,2018-05-11
7125,264965,VESUVIUS INDIA LTD.,1,0,
7126,265002,VIA MEDIA INDIA LTD.,1,1,2004-07-02
7127,265129,VIBRANT GLOBAL CAPITAL LTD.,1,0,
7128,265139,VIBRANT INVESTMENT & PROPERTIES LTD.,1,1,2016-08-31
7129,265154,VIBROS ORGANICS LTD.,1,1,2018-05-11
7130,265165,VICEROY HOTELS LTD.,1,0,
7131,265196,EATON FLUID POWER LTD.,1,1,2000-05-31
7132,265271,VICTORIA MILLS LTD.,1,0,
7133,265279,KINGS INFRA VENTURES LTD.,1,0,
7134,265296,VICTORY GLASS & INDS. LTD.,1,1,1998-02-27
7135,265311,VICTORY PAPER & BOARDS (INDIA) LTD.,1,0,
7136,265314,TELECANOR GLOBAL LTD.,1,0,
7137,265354,VIDARBHA IRON & STEEL CORPN. LTD.,1,1,2018-07-04
7138,265356,VIDARBHA PAPER MILLS LTD. [MERGED],1,1,2008-03-28
7139,265390,VALUE INDUSTRIES LTD.,1,0,
7140,265392,TREND ELECTRONICS LTD.,1,0,
7141,265397,VIDEOCON INDUSTRIES LTD.,1,0,
7142,265398,VIDEOCON INDUSTRIES LTD. [MERGED],1,1,2006-01-06
7143,265399,VIDEOCON NARMADA ELECTRONICS LTD. [MERGED],1,1,1998-01-30
7144,265414,TATA COMMUNICATIONS LTD.,1,0,
7145,265453,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,1,0,
7146,265459,VIDHI INDUSTRIES LTD.,1,1,2004-07-02
7147,265493,VIDIANI AGROTECH INDS. LTD.,1,1,1997-02-18
7148,265494,VIDIANI ENGINEERS LTD.,1,1,1998-09-12
7149,265868,SUPRA TRENDS LTD.,1,0,
7150,265884,U T C FIRE & SECURITY INDIA LTD.,1,1,2005-09-06
7151,266011,VIJAY REMEDIES LTD.,1,1,2004-04-20
7152,266041,VIJAY SHANTHI BUILDERS LTD.,1,0,
7153,266042,DARSHAN HOUSING & INFRASTRUCTURE LTD.,1,1,2004-01-14
7154,266062,VIJAY SOLVEX LTD.,1,0,
7155,266086,VIJAY TEXTILES LTD.,1,0,
7156,266114,VIJAYA BANK,1,0,
7157,266119,VIJAYA COMMERCIAL CREDIT LTD.,1,1,2007-10-04
7158,266144,VIJAYA LEASING LTD.,1,1,2007-10-04
7159,266164,V S F PROJECTS LTD.,1,0,
7160,266179,VIJAYA KUMAR MILLS LTD.,1,0,
7161,266210,V R L LOGISTICS LTD.,1,0,
7162,266263,V T X INDUSTRIES LTD.,1,1,2018-05-11
7163,266307,VIJAYSHREE CAPITAL & FINANCE LTD.,1,1,2004-04-20
7164,266308,VIJAYSHREE CHEMICALS (INDIA) LTD.,1,1,2004-04-20
7165,266398,VIKALP SECURITIES LTD.,1,0,
7166,266488,GALORE PRINTS INDS. LTD.,1,1,2018-07-04
7167,266490,VIKAS ECOTECH LTD.,1,0,
7168,266544,VIKAS W S P LTD.,1,1,2001-11-03
7169,266700,VIKRAM PROJECTS LTD.,1,1,2002-10-21
7170,266724,VIKRAM THERMO (INDIA) LTD.,1,0,
7171,266778,VIKRANT TYRES LTD. [MERGED],1,1,2004-02-26
7172,266789,VIKSIT ENGINEERING LTD.,1,0,
7173,266929,VIMAL OIL & FOODS LTD.,1,0,
7174,267028,VIMTA LABS LTD.,1,0,
7175,267050,VINADITYA TRADING CO. LTD.,1,0,
7176,267081,VINATI ORGANICS LTD.,1,0,
7177,267101,VINAY CEMENTS LTD.,1,1,2010-02-04
7178,267224,VINAYAK INDUSTRIES LTD.,1,1,1997-02-17
7179,267267,VINAYAK VANIJYA LTD.,1,0,
7180,267357,VINDHYA TELELINKS LTD.,1,0,
7181,267462,VINI METASPIN STEEL LTD.,1,1,2002-10-21
7182,267500,AANCHAL ISPAT LTD.,1,0,
7183,267512,VINIYOGA CLOTHEX LTD.,1,1,1997-10-15
7184,267730,VINSARI FRUITECH LTD.,1,0,
7185,267751,VINTAGE CARDS & CREATIONS LTD.,1,1,2016-09-12
7186,267761,VINTAGE FOODS & INDS. LTD.,1,1,2016-08-17
7187,267772,VINTAGE SECURITIES LTD.,1,0,
7188,267781,VINTEK RF PRODUCTS LTD.,1,1,1997-02-17
7189,267794,VINTRON INFORMATICS LTD.,1,0,
7190,267814,VINYL CHEMICALS INDIA LTD.,1,0,
7191,267821,VINYOFLEX LTD.,1,0,
7192,267911,VIPPY INDUSTRIES LTD.,1,1,1997-10-14
7193,267912,VIPPY SPINPRO LTD.,1,0,
7194,267933,VIPRAS CORPORATION LTD.,1,1,2016-08-17
7195,267959,VIPUL ORGANICS LTD.,1,0,
7196,268003,VIPUL SECURITIES LTD.,1,1,2004-04-20
7197,268027,VIR DEVELOPERS LTD.,1,1,2004-07-02
7198,268056,VIRAJ ALLOYS LTD. [MERGED],1,1,1997-05-22
7199,268070,VIRAJ FORGINGS LTD. [MERGED],1,1,2008-12-19
7200,268119,VIRAL FILAMENTS LTD.,1,1,2002-10-21
7201,268177,VIRAT CRANE INDS. LTD.,1,0,
7202,268190,VIRAT INDUSTRIES LTD.,1,0,
7203,268194,VIRAT LEASING LTD.,1,0,
7204,268322,VIRGO POLYMERS (INDIA) LTD.,1,0,
7205,268340,VIRINCHI LTD.,1,0,
7206,268395,VIRTUAL INDUSTRIES LTD.,1,0,
7207,268415,VIRTUALSOFT SYSTEMS LTD.,1,0,
7208,268436,V T M LTD.,1,0,
7209,268462,VISAKA INDUSTRIES LTD.,1,0,
7210,268465,VISAKHA AQUA FARMS LTD.,1,1,2004-07-02
7211,268519,VISCO TRADE ASSOCIATES LTD.,1,0,
7212,268535,M P S INFOTECNICS LTD.,1,0,
7213,268559,VISHAL AGRITECH INDIA LTD.,1,1,2004-07-02
7214,268567,VISHAL BEARINGS LTD.,1,0,
7215,268575,VISHAL CHAIRS LTD.,1,1,2017-05-29
7216,268587,RODIUM REALTY LTD.,1,0,
7217,268599,IND-AGIV COMMERCE LTD.,1,0,
7218,268605,VISHAL EXPORTS OVERSEAS LTD.,1,1,2017-03-24
7219,268608,VISHAL FABRICS LTD.,1,0,
7220,268614,VISHAL FOOTWEAR LTD.,1,1,2004-01-14
7221,268631,CORAL HUB LTD.,1,1,2017-05-12
7222,268639,VISHAL LAKTO (INDIA) LTD.,1,1,2004-07-02
7223,268645,VISHAL MALLEABLES LTD.,1,1,2018-05-11
7224,268660,VISHAL PAPERTECH (INDIA) LTD.,1,1,2018-05-11
7225,268859,VISHNU SUGAR MILLS LTD.,1,1,2014-06-30
7226,268875,VISHNUPRIYA AGRO INDS. LTD.,1,1,2004-07-02
7227,268917,VISHVA ELECTRONICS (INDIA) LTD.,1,1,2004-07-02
7228,268927,VISHVAKIRTI CONSULTANCY LTD.,1,0,
7229,268942,K D LEISURES LTD.,1,0,
7230,268944,VISHVJYOTI TRADING LTD.,1,0,
7231,268945,VISHVPRABHA TRADING LTD.,1,0,
7232,268986,VISHVA VISHAL ENGG. LTD.,1,0,
7233,269008,VISHWAKARMA CEMENTS LTD.,1,1,2004-07-02
7234,269027,SKYLINE VENTURES INDIA LTD.,1,0,
7235,269108,VISHWAS STEELS LTD.,1,1,2016-08-17
7236,269185,VISION ORGANICS LTD.,1,1,2017-03-24
7237,269186,VISION CORPORATION LTD.,1,0,
7238,269199,VISION CINEMAS LTD.,1,0,
7239,269223,N 2 N TECHNOLOGIES LTD.,1,0,
7240,269225,SEQUENT SCIENTIFIC LTD.,1,0,
7241,269262,VISTA PHARMACEUTICALS LTD.,1,0,
7242,269306,E D & TECH INTL. LTD.,1,0,
7243,269333,VISUALSOFT TECHNOLOGIES LTD. [MERGED],1,1,2007-04-30
7244,269420,VITAL COMMUNICATIONS LTD.,1,1,2018-07-04
7245,269428,VITAL FOODS LTD.,1,1,2004-07-02
7246,269454,VITAN AGRO INDS. LTD.,1,0,
7247,269457,VITARA CHEMICALS LTD.,1,1,2000-09-20
7248,269520,VITRO PHARMA LTD.,1,1,1992-02-20
7249,269526,VITTA MAZDA LTD.,1,1,2004-07-02
7250,269605,VIVEK COMMERCIAL LTD.,1,1,2004-07-02
7251,269704,VIVID GLOBAL INDS. LTD.,1,0,
7252,269742,VIVIMED LABS LTD.,1,0,
7253,269782,VIZAR AGROCHEMICALS LTD.,1,1,2004-07-02
7254,269822,VOGUE TEXTILES LTD.,1,1,2018-07-04
7255,269860,VOLANT TEXTILE MILLS LTD.,1,1,2018-05-11
7256,269868,VOLEX FINANCE & INDS. LTD.,1,1,2004-04-20
7257,269871,VOLGA AIR TECHNICS LTD.,1,1,2018-07-04
7258,269899,VOLPLAST LTD.,1,0,
7259,269907,VOLTAIRE LEASING & FINANCE LTD.,1,0,
7260,269912,VOLTAMP TRANSFORMERS LTD.,1,0,
7261,269920,VOLTAS LTD.,1,0,
7262,269936,VOLVO TERRY INDS. LTD.,1,1,2016-08-17
7263,269966,VORA CONSTRUCTIONS LTD.,1,0,
7264,269997,VORIN LABORATORIES LTD. [MERGED],1,1,2003-08-07
7265,270117,VRUNDAVAN AGRO INDS. LTD.,1,1,2004-07-02
7266,270123,VRUNDAVAN SECURITIES LTD.,1,1,2004-07-02
7267,270159,TERRUZZI FERCALX INDIA LTD.,1,1,2000-03-01
7268,270243,VYBRA AUTOMET LTD.,1,1,2018-05-11
7269,270272,VYSALI PHARMACEUTICALS LTD.,1,0,
7270,270281,I N G VYSYA BANK LTD. [MERGED],1,1,2015-04-16
7271,270323,W H BRADY & CO. LTD.,1,0,
7272,270357,W P I L LTD.,1,0,
7273,270386,W S INDUSTRIES (INDIA) LTD.,1,0,
7274,270545,WALCHAND PEOPLEFIRST LTD.,1,0,
7275,270556,WALCHANDNAGAR INDUSTRIES LTD.,1,0,
7276,270594,WALKER (INDIA) LTD.,1,1,2002-10-21
7277,270614,WALL STREET CONSTRUCTION LTD.,1,1,2004-07-02
7278,270617,WALL STREET FINANCE LTD.,1,0,
7279,270620,PATEL HOLDINGS LTD.,1,1,2004-04-20
7280,270638,WALLFORT FINANCIAL SERVICES LTD.,1,0,
7281,270685,WALVEKAR FARMS & FOOD PRODUCTS LTD.,1,1,2004-07-02
7282,270739,WARDEN CONSTRUCTION & FINANCE LTD.,1,1,2018-07-04
7283,270757,WARDHAMAN AUTOMOTIVE ELECTRICALS LTD.,1,1,1993-01-26
7284,270783,WARNER MULTIMEDIA LTD.,1,0,
7285,270795,WARREN TEA LTD.,1,1,2002-07-27
7286,270808,WARTSILA INDIA PVT. LTD.,1,1,2007-06-19
7287,270827,WASHINGTON SOFTWARES LTD.,1,1,2018-07-04
7288,270871,WATERBASE LTD.,1,1,2001-01-17
7289,270910,DHARA PACKAGING PVT. LTD.,1,0,
7290,271083,WEBEL COMMUNICATION INDS. LTD.,1,0,
7291,271091,WEBSOL ENERGY SYSTEM LTD.,1,0,
7292,271092,WEBEL CAPACITORS LTD.,1,1,2016-08-17
7293,271133,SUNRISE LIQUIDITY LTD.,1,1,1997-08-12
7294,271208,EASY FINCORP LTD.,1,0,
7295,271211,WEIZMANN LTD.,1,0,
7296,271228,WELCAST STEELS LTD.,1,0,
7297,271235,WELCOME COIR INDS. LTD.,1,1,2004-07-02
7298,271260,WELCURE DRUGS & PHARMACEUTICALS LTD.,1,0,
7299,271345,B L S INTERNATIONAL SERVICES LTD.,1,0,
7300,271376,WELL PACK PAPERS & CONTAINERS LTD.,1,1,2017-12-01
7301,271442,WELLMAN INCANDESCENT INDIA LTD.,1,1,1998-11-21
7302,271470,WELLWIN INDUSTRY LTD.,1,1,2017-03-24
7303,271484,SUN TECHNO OVERSEAS LTD.,1,0,
7304,271498,GENERIC ENGINEERING CONSTRUCTION & PROJECTS LTD.,1,0,
7305,271513,GLOFAME COTSPIN INDS. LTD. [MERGED],1,1,2005-09-26
7306,271515,WELSPUN INDIA LTD.,1,0,
7307,271517,A Y M SYNTEX LTD.,1,0,
7308,271523,WELSPUN CORP LTD.,1,0,
7309,271533,WELTERMAN INTERNATIONAL LTD.,1,0,
7310,271541,WELWORTH ELECTRIC CO. LTD.,1,1,2004-04-20
7311,271560,WENDT (INDIA) LTD.,1,0,
7312,271672,WEST COAST BREWERS & DISTILLERS LTD.,1,1,2004-04-20
7313,271695,WEST COAST PAPER MILLS LTD.,1,0,
7314,271716,RATAN GLITTER INDS. LTD.,1,1,2018-07-04
7315,271832,WESTERN FOODS LTD.,1,1,2004-07-02
7316,271834,WESTERN FRUIT & VEGETABLE LTD.,1,1,2004-07-02
7317,271863,WESTERN INDIA COTTONS LTD.,1,1,2018-07-04
7318,271879,WESTERN INDIA INDS. LTD.,1,1,2004-07-26
7319,271895,WESTERN INDIA PLYWOODS LTD.,1,0,
7320,271899,WESTERN INDIA SHIPYARD LTD.,1,1,2018-07-04
7321,271909,WESTERN INDUSTRIES LTD.,1,0,
7322,271922,WESTERN MINISTIL LTD.,1,0,
7323,271926,WESTERN ORISSA SUGAR LTD.,1,1,1997-02-17
7324,271932,WESTERN PAQUES (INDIA) LTD.,1,1,2004-07-26
7325,272018,WESTON COMPONENTS LTD.,1,1,2004-07-02
7326,272020,WESTON ELECTRONIKS LTD.,1,1,2004-07-02
7327,272064,SHANTAI INDUSTRIES LTD.,1,0,
7328,272084,WHEELS INDIA LTD.,1,0,
7329,272097,WHIRLPOOL OF INDIA LTD.,1,0,
7330,272098,WHIRLPOOL WASHING MACHINES LTD. [MERGED],1,1,1996-11-29
7331,272115,WHITE ORGANIC AGRO LTD.,1,0,
7332,272124,WHITE HALL COMMERCIAL CO. LTD.,1,0,
7333,272128,SRI NANDAA SPINNERS LTD.,1,0,
7334,272139,BOMBAY TALKIES LTD.,1,0,
7335,272163,WHITE WAY PRODUCTS (PHARMA) LTD.,1,1,2004-07-02
7336,272264,KENNAMETAL INDIA LTD.,1,1,2002-10-01
7337,272269,WIE ENGINEERING LTD.,1,1,1995-06-05
7338,272316,WILDON INDIA LTD.,1,1,2002-10-21
7339,272327,WILLARD INDIA LTD.,1,1,2000-03-01
7340,272343,WILLIAMSON FINANCIAL SERVICES LTD.,1,0,
7341,272344,WILLIAMSON MAGOR & CO. LTD.,1,0,
7342,272389,WILWAYFORT INDIA LTD.,1,1,2017-12-01
7343,272390,WIM PLAST LTD.,1,1,2002-01-18
7344,272399,WIMCO LTD.,1,1,2005-12-14
7345,272406,DECCAN GOLD MINES LTD.,1,0,
7346,272505,WINDSOR CAPITAL MARKET LTD.,1,1,2004-07-02
7347,272541,WINFARM AGRO INDS. LTD.,1,1,2004-04-20
7348,272624,WINRO COMMERCIAL (INDIA) LTD.,1,0,
7349,272641,WINSOME BREWERIES LTD.,1,0,
7350,272664,WINSOME TEXTILE INDS. LTD.,1,0,
7351,272666,WINSOME YARNS LTD.,1,0,
7352,272673,WINTAC LTD.,1,0,
7353,272713,WINY COMMERCIAL & FISCAL SERVICES LTD.,1,0,
7354,272724,WIPRO LTD.,1,0,
7355,272748,WIRES & FABRIKS (S.A.) LTD.,1,0,
7356,272784,WISEC GLOBAL LTD.,1,1,1997-02-04
7357,272850,WOCKHARDT HEALTH CARE LTD. [MERGED],1,1,2001-05-09
7358,272853,CAROL INFO SERVICES LTD.,1,1,2012-03-19
7359,272854,WOCKHARDT LTD.,1,0,
7360,272875,PAGARIA ENERGY LTD.,1,0,
